0.12097
1.0077
0.879
0.75006
1.0857
0.79319
1.1751
0.24409
1.6904
0.29385
1.9694
0.052867
1.9683
0.29994
1.6325
0.36901
1.4938
0.33623
1.9547
0.16371
1.8799
0.20129
2.1043
0.50244
5.7851
2.214
1.6171
0.8089
1.5851
1.0398
1.1894
1.9478
2.6069
3.2839
2.3089
0.062727
1.6588
0.59568
0.78255
1.4895
1.4565
0.030322
1.2646
1.2391
0.94414
0.32642
1.1539
0.87184
0.029336
2.0743
0.029982
0.74306
1.3856
0.64728
0.61554
1.0511
1.0123
0.18398
0.15077
0.4502
2.5543
0.54665
2.386
0.42288
0.99351
0.45751
1.0232
0.55697
0.32865
0.91882
0.3237
1.4521
0.44367
0.3799
0.8703
0.4292
2.275
1.9557
1.4869
1.7146
0.68163
0.55163
1.2599
0.65107
2.993
0.25493
1.405
0.61009
0.27369
0.79695
0.60625
1.2101
0.45627
0.31593
1.6424
0.36333
0.88686
1.153
0.49733
1.2506
0.56939
0.99195
1.033
0.94237
1.2858
0.53309
0.87336
1.1143
1.0606
1.2179
0.91481
1.5252
1.1039
0.51323
1.5113
0.54253
1.7306
0.48275
1.6796
1.06
5.4471
2.4483
0.51903
1.861
0.37612
1.9116
0.64257
1.9082
3.6038
4.061
1.768
1.1884
0.091119
1.8398
0.070586
1.52
0.482
1.2194
1.2072
0.97443
0.22633
1.7014
1.9674
2.0637
0.1586
0.16906
2.7047
0.081728
0.047102
1.9641
0.19996
0.1075
0.83813
1.2751
1.081
0.99739
0.0356
0.047321
0.14246
1.0652
0.45322
0.43819
0.61622
0.69081
0.29963
0.4473
0.77018
0.36399
1.2022
2.0073
1.6139
4.0528
1.3196
1.4383
1.4608
1.0347
0.46868
0.43941
2.6539
0.96573
0.10014
0.1
1.0971
0.314
0.12462
1.3617
0.095551
0.91281
0.04231
0.30526
0.7466
0.95612
0.40181
0.46269
1.0802
0.74706
0.3258
0.94976
0.9501
0.039467
1.1028
1.1779
1.1054
1.2953
0.83765
0.23621
1.3499
0.83675
0.24943
1.7737
0.33748
1.6839
0.40374
0.71259
1.2061
0.87129
4.2326
5.1515
0.88765
0.83226
1.0683
1.2967
5.2605
2.5531
0.59109
0.84002
0.47837
1.3537
